symbol,company_name,fiscal_year,end_date,period,total_revenue,gross_profit,operating_income,net_income,eps,gross_margin,operating_margin,net_margin,currency,source,validation_status,file_type,source_file,download_success,download_timestamp,process_timestamp,stage1_process_timestamp
AMD,"Advanced Micro Devices, Inc.",2022,2022-06-25,Q2,6550000000,3028000000,526000000,447000000,0.27,0.4622900763358779,0.08030534351145038,0.0682442748091603,USD,SEC,"DISCREPANCY: SEC=6,550,000,000 vs AV=23,601,000,000 (260.3%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-02-06 00:40:08,2026-02-06 00:40:08,2026-02-06 00:40:08.139170
AMD,"Advanced Micro Devices, Inc.",2022,2022-09-24,Q3,5565000000,2354000000,-64000000,66000000,0.04,0.4230008984725966,-0.011500449236298293,0.011859838274932614,USD,SEC,"DISCREPANCY: SEC=5,565,000,000 vs AV=23,601,000,000 (324.1%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-02-06 00:40:08,2026-02-06 00:40:08,2026-02-06 00:40:08.139170
AMD,"Advanced Micro Devices, Inc.",2023,2022-12-31,FY,23601000000,7929000000,3648000000,3162000000,2.57,0.3359603406635312,0.15456972162196517,0.13397737384009153,USD,SEC,VALIDATED,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-02-06 00:40:08,2026-02-06 00:40:08,2026-02-06 00:40:08.139170
AMD,"Advanced Micro Devices, Inc.",2023,2023-04-01,Q1,5353000000,2359000000,-145000000,-139000000,-0.09,0.4406874649729124,-0.02708761442181954,-0.025966747618158044,USD,SEC,"DISCREPANCY: SEC=5,353,000,000 vs AV=22,680,000,000 (323.7%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-02-06 00:40:08,2026-02-06 00:40:08,2026-02-06 00:40:08.139170
AMD,"Advanced Micro Devices, Inc.",2023,2023-07-01,Q2,5359000000,2443000000,-20000000,27000000,0.02,0.4558686322075014,-0.003732039559619332,0.005038253405486098,USD,SEC,"DISCREPANCY: SEC=5,359,000,000 vs AV=22,680,000,000 (323.2%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-02-06 00:40:08,2026-02-06 00:40:08,2026-02-06 00:40:08.139170
AMD,"Advanced Micro Devices, Inc.",2023,2023-09-30,Q3,5800000000,2747000000,224000000,299000000,0.18,0.4736206896551724,0.038620689655172416,0.051551724137931035,USD,SEC,"DISCREPANCY: SEC=5,800,000,000 vs AV=22,680,000,000 (291.0%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-02-06 00:40:08,2026-02-06 00:40:08,2026-02-06 00:40:08.139170
AMD,"Advanced Micro Devices, Inc.",2024,2024-12-28,FY,25785000000,10603000000,1264000000,1320000000,0.84,0.4112080667054489,0.049020748497188286,0.051192553810354854,USD,SEC,VALIDATED,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-02-06 00:40:08,2026-02-06 00:40:08,2026-02-06 00:40:08.139170
AMD,"Advanced Micro Devices, Inc.",2024,2024-03-30,Q1,5473000000,2560000000,36000000,123000000,0.07,0.46775077653937513,0.006577745295084963,0.02247396309154029,USD,SEC,"DISCREPANCY: SEC=5,473,000,000 vs AV=25,785,000,000 (371.1%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-02-06 00:40:08,2026-02-06 00:40:08,2026-02-06 00:40:08.139170
AMD,"Advanced Micro Devices, Inc.",2024,2024-06-29,Q2,5835000000,2864000000,269000000,265000000,0.16,0.4908311910882605,0.04610111396743787,0.04541559554413025,USD,SEC,"DISCREPANCY: SEC=5,835,000,000 vs AV=25,785,000,000 (341.9%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-02-06 00:40:08,2026-02-06 00:40:08,2026-02-06 00:40:08.139170
AMD,"Advanced Micro Devices, Inc.",2024,2024-09-28,Q3,6819000000,3419000000,724000000,771000000,0.47,0.5013931661533949,0.1061739257955712,0.11306643202815662,USD,SEC,"DISCREPANCY: SEC=6,819,000,000 vs AV=25,785,000,000 (278.1%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-02-06 00:40:08,2026-02-06 00:40:08,2026-02-06 00:40:08.139170
AMD,"Advanced Micro Devices, Inc.",2025,2025-12-27,FY,34639000000,10460000000,401000000,854000000,0.53,0.3019717659285776,0.01157654666705159,0.02465429140564104,USD,SEC,VALIDATED,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-02-06 00:40:08,2026-02-06 00:40:08,2026-02-06 00:40:08.139170
AMD,"Advanced Micro Devices, Inc.",2025,2025-03-29,Q1,7438000000,3736000000,806000000,709000000,0.44,0.5022855606345792,0.10836246302769562,0.0953213229362732,USD,SEC,"DISCREPANCY: SEC=7,438,000,000 vs AV=34,639,000,000 (365.7%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-02-06 00:40:08,2026-02-06 00:40:08,2026-02-06 00:40:08.139170
AMD,"Advanced Micro Devices, Inc.",2025,2025-06-28,Q2,7685000000,3059000000,-134000000,872000000,0.54,0.39804814573845154,-0.017436564736499675,0.11346779440468445,USD,SEC,"DISCREPANCY: SEC=7,685,000,000 vs AV=34,639,000,000 (350.7%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-02-06 00:40:08,2026-02-06 00:40:08,2026-02-06 00:40:08.139170
AMD,"Advanced Micro Devices, Inc.",2025,2025-09-27,Q3,9246000000,4780000000,1270000000,1243000000,0.75,0.5169803158122431,0.13735669478693488,0.1344365130867402,USD,SEC,"DISCREPANCY: SEC=9,246,000,000 vs AV=34,639,000,000 (274.6%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-02-06 00:40:08,2026-02-06 00:40:08,2026-02-06 00:40:08.139170
AMZN,"Amazon.com, Inc.",2015,2015-12-31,FY,107006000000,,745000000,274000000,0.59,,0.00696222641721025,0.0025606040782759844,USD,SEC,VALIDATED,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2016,2016-12-31,FY,135987000000,,178000000,-241000000,-0.52,,0.0013089486495032614,-0.001772228227698236,USD,SEC,VALIDATED,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2016,2015-03-31,Q1,22717000000,,255000000,-57000000,-0.12,,0.011225073733327463,-0.002509134128626139,USD,SEC,"DISCREPANCY: SEC=22,717,000,000 vs AV=135,987,000,000 (498.6%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2016,2016-06-30,Q2,30404000000,,1285000000,857000000,1.78,,0.042264175766346536,0.02818708064728325,USD,SEC,"DISCREPANCY: SEC=30,404,000,000 vs AV=135,987,000,000 (347.3%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2016,2016-09-30,Q3,32714000000,,575000000,252000000,0.52,,0.017576572721159138,0.0077031240447514825,USD,SEC,"DISCREPANCY: SEC=32,714,000,000 vs AV=135,987,000,000 (315.7%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2017,2017-12-31,FY,177866000000,,2233000000,596000000,1.25,,0.012554394881540035,0.0033508371470657686,USD,SEC,VALIDATED,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2017,2017-03-31,Q1,35714000000,,1005000000,724000000,1.48,,0.028140225121800973,0.02027216217729742,USD,SEC,"DISCREPANCY: SEC=35,714,000,000 vs AV=177,866,000,000 (398.0%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2017,2017-06-30,Q2,37955000000,,628000000,197000000,0.4,,0.016545909629824794,0.005190357001712554,USD,SEC,"DISCREPANCY: SEC=37,955,000,000 vs AV=177,866,000,000 (368.6%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2017,2017-09-30,Q3,43744000000,,347000000,256000000,0.52,,0.007932516459400147,0.005852231163130944,USD,SEC,"DISCREPANCY: SEC=43,744,000,000 vs AV=177,866,000,000 (306.6%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2018,2018-12-31,FY,232887000000,,4186000000,2371000000,4.9,,0.01797438242581166,0.010180903184806364,USD,SEC,VALIDATED,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2018,2018-03-31,Q1,51042000000,,1927000000,1629000000,3.27,,0.037753222836095765,0.031914893617021274,USD,SEC,"DISCREPANCY: SEC=51,042,000,000 vs AV=232,887,000,000 (356.3%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2018,2018-06-30,Q2,52886000000,,2983000000,2534000000,5.07,,0.056404341413606625,0.04791438187800174,USD,SEC,"DISCREPANCY: SEC=52,886,000,000 vs AV=232,887,000,000 (340.4%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2018,2018-09-30,Q3,56576000000,,3724000000,2883000000,5.75,,0.06582296380090498,0.05095800339366516,USD,SEC,"DISCREPANCY: SEC=56,576,000,000 vs AV=232,887,000,000 (311.6%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2019,2019-12-31,FY,280522000000,,4106000000,3033000000,6.15,,0.014636998167701643,0.01081198622567927,USD,SEC,VALIDATED,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2019,2019-03-31,Q1,59700000000,,4420000000,3561000000,7.09,,0.07403685092127303,0.05964824120603015,USD,SEC,"DISCREPANCY: SEC=59,700,000,000 vs AV=280,522,000,000 (369.9%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2019,2019-06-30,Q2,63404000000,,3084000000,2625000000,5.22,,0.04864046432401741,0.04140117342754401,USD,SEC,"DISCREPANCY: SEC=63,404,000,000 vs AV=280,522,000,000 (342.4%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2019,2019-09-30,Q3,69981000000,,3157000000,2134000000,4.23,,0.045112244752147014,0.030493991226189964,USD,SEC,"DISCREPANCY: SEC=69,981,000,000 vs AV=280,522,000,000 (300.9%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2020,2020-12-31,FY,386064000000,,12421000000,10073000000,20.14,,0.03217342202329147,0.0260915288656803,USD,SEC,VALIDATED,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2020,2019-03-31,Q1,59700000000,,4420000000,3561000000,7.09,,0.07403685092127303,0.05964824120603015,USD,SEC,"DISCREPANCY: SEC=59,700,000,000 vs AV=386,064,000,000 (546.7%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2020,2020-06-30,Q2,88912000000,,5843000000,5243000000,10.3,,0.06571666366744647,0.05896841821126507,USD,SEC,"DISCREPANCY: SEC=88,912,000,000 vs AV=386,064,000,000 (334.2%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2020,2020-09-30,Q3,96145000000,,6194000000,6331000000,12.37,,0.06442352696448073,0.06584845805814135,USD,SEC,"DISCREPANCY: SEC=96,145,000,000 vs AV=386,064,000,000 (301.5%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2021,2021-12-31,FY,469822000000,,14541000000,11588000000,23.01,,0.030950019369037636,0.02466466023302442,USD,SEC,VALIDATED,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2021,2021-03-31,Q1,108518000000,,8865000000,8107000000,15.79,,0.08169151661475516,0.07470650030409702,USD,SEC,"DISCREPANCY: SEC=108,518,000,000 vs AV=469,822,000,000 (332.9%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2021,2021-06-30,Q2,113080000000,,7702000000,7778000000,15.12,,0.06811107180756987,0.0687831623629289,USD,SEC,"DISCREPANCY: SEC=113,080,000,000 vs AV=469,822,000,000 (315.5%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2021,2021-09-30,Q3,110812000000,,4852000000,3156000000,6.12,,0.043785871566256365,0.028480669963541854,USD,SEC,"DISCREPANCY: SEC=110,812,000,000 vs AV=469,822,000,000 (324.0%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2022,2022-12-31,FY,513983000000,,22899000000,21331000000,2.09,,0.04455205716920599,0.04150137261349111,USD,SEC,VALIDATED,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2022,2022-03-31,Q1,116444000000,,3669000000,-3844000000,-7.56,,0.031508708048504,-0.03301157638006252,USD,SEC,"DISCREPANCY: SEC=116,444,000,000 vs AV=513,983,000,000 (341.4%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2022,2022-06-30,Q2,121234000000,,3317000000,-2028000000,-0.2,,0.027360311463780786,-0.01672798059950179,USD,SEC,"DISCREPANCY: SEC=121,234,000,000 vs AV=513,983,000,000 (324.0%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2022,2022-09-30,Q3,127101000000,,2525000000,2872000000,0.28,,0.01986609074672898,0.022596203019645794,USD,SEC,"DISCREPANCY: SEC=127,101,000,000 vs AV=513,983,000,000 (304.4%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2023,2023-12-31,FY,574785000000,,24879000000,33364000000,3.24,,0.043284010543072626,0.05804605200205294,USD,SEC,VALIDATED,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2023,2023-03-31,Q1,127358000000,,4774000000,3172000000,0.31,,0.037484885126964934,0.024906170008951147,USD,SEC,"DISCREPANCY: SEC=127,358,000,000 vs AV=574,785,000,000 (351.3%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2023,2023-06-30,Q2,134383000000,,7681000000,6750000000,0.65,,0.05715752736581264,0.050229567728060844,USD,SEC,"DISCREPANCY: SEC=134,383,000,000 vs AV=574,785,000,000 (327.7%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2023,2023-09-30,Q3,143083000000,,11188000000,9879000000,0.94,,0.07819237785061817,0.06904384168629397,USD,SEC,"DISCREPANCY: SEC=143,083,000,000 vs AV=574,785,000,000 (301.7%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2024,2024-12-31,FY,637959000000,,12248000000,-2722000000,-0.27,,0.01919872593693325,-0.004266731874618902,USD,SEC,VALIDATED,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2024,2023-03-31,Q1,127358000000,,4774000000,3172000000,0.31,,0.037484885126964934,0.024906170008951147,USD,SEC,"DISCREPANCY: SEC=127,358,000,000 vs AV=637,959,000,000 (400.9%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2024,2024-06-30,Q2,147977000000,,14672000000,13485000000,1.26,,0.09915054366556965,0.0911290268082202,USD,SEC,"DISCREPANCY: SEC=147,977,000,000 vs AV=637,959,000,000 (331.1%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2024,2024-09-30,Q3,158877000000,,17411000000,15328000000,1.43,,0.1095879202150091,0.09647714898946984,USD,SEC,"DISCREPANCY: SEC=158,877,000,000 vs AV=637,959,000,000 (301.5%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2025,2025-03-31,Q1,155667000000,,18405000000,17127000000,1.59,,0.11823315153500742,0.1100233190078822,USD,SEC,NO_CROSSCHECK,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2025,2025-06-30,Q2,167702000000,,19171000000,18164000000,1.68,,0.11431586981669867,0.10831117100571251,USD,SEC,NO_CROSSCHECK,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
AMZN,"Amazon.com, Inc.",2025,2025-09-30,Q3,180169000000,,17422000000,21187000000,1.95,,0.09669810011711227,0.11759514677885763,USD,SEC,NO_CROSSCHECK,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001018724.json,True,2026-02-06 00:39:47,2026-02-06 00:39:47,2026-02-06 00:39:47.163253
GOOGL,Alphabet Inc.,2016,2016-12-31,FY,90272000000,,16496000000,14136000000,,,0.1827366182204892,0.1565934065934066,USD,SEC,VALIDATED,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652044.json,True,2026-02-06 00:39:40,2026-02-06 00:39:40,2026-02-06 00:39:40.014372
GOOGL,Alphabet Inc.,2016,2015-03-31,Q1,17258000000,,4447000000,3515000000,,,0.2576775987947619,0.20367365859311623,USD,SEC,"DISCREPANCY: SEC=17,258,000,000 vs AV=90,272,000,000 (423.1%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652044.json,True,2026-02-06 00:39:40,2026-02-06 00:39:40,2026-02-06 00:39:40.014372
GOOGL,Alphabet Inc.,2016,2016-06-30,Q2,21500000000,,5968000000,4877000000,,,0.2775813953488372,0.2268372093023256,USD,SEC,"DISCREPANCY: SEC=21,500,000,000 vs AV=90,272,000,000 (319.9%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652044.json,True,2026-02-06 00:39:40,2026-02-06 00:39:40,2026-02-06 00:39:40.014372
GOOGL,Alphabet Inc.,2016,2016-09-30,Q3,22451000000,,5767000000,5061000000,,,0.2568705180170148,0.22542425727139104,USD,SEC,"DISCREPANCY: SEC=22,451,000,000 vs AV=90,272,000,000 (302.1%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652044.json,True,2026-02-06 00:39:40,2026-02-06 00:39:40,2026-02-06 00:39:40.014372
GOOGL,Alphabet Inc.,2017,2017-12-31,FY,110855000000,,19360000000,16348000000,,,0.17464255108023996,0.14747192278201254,USD,SEC,VALIDATED,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652044.json,True,2026-02-06 00:39:40,2026-02-06 00:39:40,2026-02-06 00:39:40.014372
GOOGL,Alphabet Inc.,2017,2017-03-31,Q1,24750000000,,6568000000,5426000000,7.73,,0.2653737373737374,0.21923232323232322,USD,SEC,"DISCREPANCY: SEC=24,750,000,000 vs AV=110,855,000,000 (347.9%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652044.json,True,2026-02-06 00:39:40,2026-02-06 00:39:40,2026-02-06 00:39:40.014372
GOOGL,Alphabet Inc.,2017,2017-06-30,Q2,26010000000,,4132000000,3524000000,5.01,,0.15886197616301423,0.13548635140330642,USD,SEC,"DISCREPANCY: SEC=26,010,000,000 vs AV=110,855,000,000 (326.2%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652044.json,True,2026-02-06 00:39:40,2026-02-06 00:39:40,2026-02-06 00:39:40.014372
GOOGL,Alphabet Inc.,2017,2017-09-30,Q3,27772000000,,7782000000,6732000000,9.57,,0.28021028373901774,0.2424024197032983,USD,SEC,"DISCREPANCY: SEC=27,772,000,000 vs AV=110,855,000,000 (299.2%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652044.json,True,2026-02-06 00:39:40,2026-02-06 00:39:40,2026-02-06 00:39:40.014372
GOOGL,Alphabet Inc.,2018,2018-12-31,FY,136819000000,,23716000000,19478000000,27.85,,0.17333849830798354,0.14236326825952536,USD,SEC,VALIDATED,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652044.json,True,2026-02-06 00:39:40,2026-02-06 00:39:40,2026-02-06 00:39:40.014372
GOOGL,Alphabet Inc.,2018,2018-03-31,Q1,31146000000,,7001000000,9401000000,13.33,,0.2247800680665254,0.30183651191164196,USD,SEC,"DISCREPANCY: SEC=31,146,000,000 vs AV=136,819,000,000 (339.3%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652044.json,True,2026-02-06 00:39:40,2026-02-06 00:39:40,2026-02-06 00:39:40.014372
GOOGL,Alphabet Inc.,2018,2018-06-30,Q2,32657000000,,2807000000,3195000000,4.54,,0.08595400679793,0.09783507364424167,USD,SEC,"DISCREPANCY: SEC=32,657,000,000 vs AV=136,819,000,000 (319.0%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652044.json,True,2026-02-06 00:39:40,2026-02-06 00:39:40,2026-02-06 00:39:40.014372
GOOGL,Alphabet Inc.,2018,2018-09-30,Q3,33740000000,,8310000000,9192000000,13.06,,0.24629519857735627,0.2724362774155305,USD,SEC,"DISCREPANCY: SEC=33,740,000,000 vs AV=136,819,000,000 (305.5%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652044.json,True,2026-02-06 00:39:40,2026-02-06 00:39:40,2026-02-06 00:39:40.014372
GOOGL,Alphabet Inc.,2019,2019-12-31,FY,161857000000,,26178000000,12662000000,18,,0.1617353589897255,0.07822954830498527,USD,SEC,VALIDATED,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652044.json,True,2026-02-06 00:39:40,2026-02-06 00:39:40,2026-02-06 00:39:40.014372
GOOGL,Alphabet Inc.,2019,2019-03-31,Q1,36339000000,,6608000000,6657000000,9.5,,0.18184319876716476,0.18319161231734502,USD,SEC,"DISCREPANCY: SEC=36,339,000,000 vs AV=161,857,000,000 (345.4%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652044.json,True,2026-02-06 00:39:40,2026-02-06 00:39:40,2026-02-06 00:39:40.014372
GOOGL,Alphabet Inc.,2019,2019-06-30,Q2,38944000000,,9180000000,9947000000,14.21,,0.23572308956450289,0.2554180361544782,USD,SEC,"DISCREPANCY: SEC=38,944,000,000 vs AV=161,857,000,000 (315.6%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652044.json,True,2026-02-06 00:39:40,2026-02-06 00:39:40,2026-02-06 00:39:40.014372
